497	7.12085903895503e-05
142	0.000291875224962332
328	9.2725269727965e-05
4944	9.45495775244565e-06
4856	1.27103835566551e-05
4574	1.13267661479837e-05
829	3.74342504402666e-05
199	0.000252166616211781
46794	5.69562267849787e-06
288	7.68163292010592e-05
10059	8.67568441206762e-06
1041	4.89656430378391e-05
964	4.04963804747618e-05
115	0.000364397520727528
131	0.000253770849317877
176	0.000419043324455917
552	0.000106089073579125
243	0.000250373144593111
856	6.55262791936994e-05
277	0.000136798279928507
70	0.000296208565576545
84	0.000663773421452489
822	6.26451416980398e-05
797	2.96268441001761e-05
8486	7.09418674620955e-06
794	9.15619265368955e-05
1721	3.07619662671157e-05
6485	1.25471145329748e-05
440	8.68383308850307e-05
3560	2.31218196694518e-05
5093	7.37511391744103e-06
7266	8.64485103837245e-06
4600	1.37201404467913e-05
351	0.000253610781579132
514	7.46666128929215e-05
108	0.000334982683891869
318	7.45625753459653e-05
229	0.000246029155976224
464	9.81540874560717e-05
314	0.00015503187898879
61	0.000334401831860362
111	0.000271460375582273
300	0.000157109281506863
321	0.000120290458826782
141	0.000362429167334367
82	0.000856001899412563
98	0.000904382343132454
110	0.000612078960049448
313	0.00012495910408369
12516	3.74115279444366e-06
684	0.000209311211838467
121	0.000400625546414689
817	6.12303951801664e-05
204	0.000224978801326797
1140	4.40808455328676e-05
2558	1.91237100663251e-05
16043	3.16188334123962e-06
1360	3.02552791824888e-05
261	0.000107371801931984
70	0.000645378316015988
87	0.000459426275866509
111	0.000482930524401354
279	0.000152303106216939
147	0.00028866706148286
730	7.82523718106765e-05
2182	2.4170438907321e-05
103	0.00033378658228358
207	0.000270795170372422
279	8.78962941312775e-05
61	0.000264908685155504
82	0.000432223171675838
409	7.97414988617756e-05
2393	3.99988075240797e-05
206	0.000453074840667538
223	0.000191705229442669
1535	2.91685525197281e-05
463	4.25655390030518e-05
506	7.32124148490828e-05
963	5.24185891110597e-05
510	0.000105707899342202
272	0.000166281959173451
215	0.000127679037573565
310	0.0001098131441793
172	0.000314717606550667
124	0.000256984783957601
160	0.000329886086750093
220	0.000209993325379268
84	0.000384093363371085
62	0.000490105423001813
1659	1.66898427775971e-05
1428	4.05877218118679e-05
526	5.06687439733555e-05
87	0.000459688209495563
58	0.000318156084584035
993	3.85753416979434e-05
1057	2.86052649334971e-05
90	0.000324229372128719
12860	9.48737679125066e-06
56	0.000580116443788984
3387	1.97385358413693e-05
12486	4.33115933235978e-06
336	0.00010135870434794
1137	3.04613539266098e-05
756	4.56959861117138e-05
623	5.07845631285121e-05
303	0.000120283906647503
401	7.44268319438227e-05
1551	2.73456106847107e-05
102	0.000275469233041117
60	0.000545254899047001
3181	1.26992565344712e-05
172	0.000180329205942103
126	0.000426642403337176
645	3.95258296442907e-05
79	0.000407737363712388
167	0.000254171843719918
88	0.000407602555716597
1228	5.37591105881017e-05
79	0.000442919399514583
99	0.00029055491498566
223	0.000175882575324336
75	0.000565582343995828
65	0.000613328407679708
644	0.000111542182734865
79	0.000564778693855326
197	0.000222993539134784
318	0.000155188984435011
223	0.000237975613444247
470	0.000109006599387341
51	0.000631449743528622
127	0.000390505832827404
61	0.000781957609498199
95	0.000303380101514491
279	0.000161710919184517
100	0.000541289917983137
120	0.000331057951702064
73	0.000666585175065306
145	0.000514989015447809
273	0.000191475076140303
199	0.000234224569830494
138	0.000180963251680452
1488	2.77283221115629e-05
7638	7.2022901650069e-06
1720	2.75921196790715e-05
231	0.000185071788829519
155	0.000286657787478126
1589	3.00005271070184e-05
629	0.000104167364752817
68	0.000528966457730873
51	0.000828913599115147
150	0.000232698724726855
105	0.000434633851048092
154	0.000159311844155993
190	0.000261925928280121
200	0.000168185804984199
96	0.000444965590677249
160	0.000250076690673982
195	0.000204296876468903
81	0.000330792106936531
52	0.000758953113532403
1177	4.65336661474094e-05
206	0.00027664370456847
1059	5.9708282694506e-05
3949	2.62892353024098e-05
815	5.83574347928293e-05
863	8.64417537858102e-05
103	0.000320049216343539
138	0.0003091372227999
204	0.000333989069216068
479	0.000170942675761722
188	0.000184930490590982
2575	1.49670434454148e-05
376	0.000173416606642863
70	0.000577821661374504
128	0.000362902245936431
349	0.000135991751530808
63	0.000543547140502929
90	0.000373816199537772
111	0.000365505000350959
196	0.000237590593393509
237	0.000238116521208237
76	0.0003669821380517
57	0.00058972621702084
445	9.67947660479669e-05
181	0.000338006960061914
140	0.00045435154896697
223	0.000313582309833777
513	7.7767759041391e-05
109	0.000548166820411469
114	0.000468441696708893
2818	3.57816526023621e-05
401	0.000150152819079032
90	0.000824615459833198
54	0.000474181514637801
55	0.000844880728190287
219	0.000156206545850415
91	0.000456539182169414
86	0.000443669634224384
120	0.000333596893531958
116	0.000330428050046712
152	0.000172300523527954
155	0.000348625175973871
365	6.34558124300571e-05
53	0.00074147661685563
956	7.89509002409379e-05
287	0.000213456673059759
72	0.000527540836005105
233	0.000249635270279704
171	0.000399910587448257
203	0.000323095006175496
3495	2.11292232650099e-05
76	0.000346025447024954
208	0.000288693030185297
102	0.000650359480675648
1593	5.10036232425665e-05
323	0.00155818614645806
67	0.000609091603966479
883	6.68422904935389e-05
1967	4.54545242917445e-05
315	0.000366540886242442
114	0.000434811060266079
89	0.000778024194999529
3956	0.000168511565857709
68	0.001017199647607
51	0.000556942726385418
96	0.000794842101661707
66	0.00125682143469853
145	0.000288389461114945
285	0.000226159283799305
90	0.000638000704198728
79	0.000649967936573079
616	0.00026067317887995
1938	8.65133659764821e-05
157	0.000259054624944972
62	0.000569390390222584
52	0.00419363819093892
121	0.000478850489542523
2545	0.000137889381520439
4061	0.000127762246562469
57	0.00573108601236222
145	0.000180157972042202
200	0.000275603079916879
429	0.000195212344263718
411	0.000110382807054736
663	3.41807885852501e-05
207	0.000630903939089549
86	0.000953876136174732
459	0.000235819892674247
63	0.000810330738753395
469	0.0013346910253734
143	0.000739036641882924
303	0.000923466444033567
1283	0.000800811615769456
355	0.000213523799938504
606	4.52071760202744e-05
250	0.000139542891419852
79	0.000480617092724959
620	0.000180194284772469
77	0.00160563686801598
456	0.000584790126985563
540	5.59510717865427e-05
86	0.00117712443595929
97	0.00512697298595742
55	0.000731656733891451
107	0.000466948106852194
370	0.00016099250711499
180	0.00025736129588111
117	0.000536764702226807
234	0.000241655749359418
8188	1.8572812511145e-05
156	0.000422566194562838
115	0.000369699456379658
3028	6.22579525373599e-05
502	0.000116170448350637
700	0.000152979257151156
64	0.00105215934929098
101	0.000845401170340714
7228	0.000197722165967207
51	0.00228989469417154
1575	0.000373071044601718
126	0.000709048250636008
119	0.000485104960643391
1150	8.83191986460582e-05
76	0.000498218968297041
350	0.000111489123104915
165	0.000815469903368613
427	0.000303848772698704
51	0.00109761731788319
118	0.000480805887531628
89	0.000379476687170088
55	0.000685368193162653
749	6.05761916103275e-05
107	0.00031905478602702
171	0.000200300249567366
357	0.00010227805466968
