"" "ACVR1B" "ACVR2A" "AJUBA" "AKT1" "APC" "AR" "ARHGAP35" "ARID1A" "ARID5B" "ASXL1" "ATM" "ATR" "ATRX" "AXIN2" "B4GALT3" "BAP1" "BRAF" "BRCA1" "BRCA2" "CBFB" "CCND1" "CDH1" "CDK12" "CDKN1A" "CDKN1B" "CDKN2A" "CDKN2C" "CEBPA" "CHEK2" "CRIPAK" "CTCF" "CTNNB1" "DNMT3A" "EGFR" "EGR3" "EIF4A2" "ELF3" "EP300" "EPHA3" "EPHB6" "EPPK1" "ERBB4" "ERCC2" "EZH2" "FBXW7" "FGFR2" "FGFR3" "FLT3" "FOXA1" "FOXA2" "GATA3" "H3F3C" "HGF" "HIST1H1C" "HIST1H2BD" "IDH1" "IDH2" "KDM5C" "KDM6A" "KEAP1" "KIT" "KMT2B" "KMT2C" "KMT2D" "KRAS" "LIFR" "LRRK2" "MALAT1" "MAP2K4" "MAP3K1" "MAPK8IP1" "MECOM" "MTOR" "NAV3" "NCOR1" "NF1" "NFE2L2" "NFE2L3" "NOTCH1" "NPM1" "NRAS" "NSD1" "PBRM1" "PCBP1" "PDGFRA" "PHF6" "PIK3CA" "PIK3CG" "PIK3R1" "POLQ" "PPP2R1A" "PRX" "PTEN" "PTPN11" "RAD21" "RB1" "RPL22" "RPL5" "RUNX1" "SETBP1" "SETD2" "SF3B1" "SIN3A" "SMAD2" "SMAD4" "SMC1A" "SMC3" "SOX17" "SOX9" "SPOP" "STAG2" "STK11" "TAF1" "TBL1XR1" "TBX3" "TET2" "TGFBR2" "TLR4" "TP53" "TSHZ2" "TSHZ3" "U2AF1" "USP9X" "VEZF1" "VHL" "WT1"
"CHOL" 2.86608273494904 16.0030933879702 0.21185364 0.1890144 0.0142274582950625 7.40353436000945 0.59027622 72.9210623279983 5.01827883798712 0.64107384 0.527330233405987 0.00168831038630907 0.98090598 8.38172666954768 0.15475554 563.00263525178 1.4646070458763 0.0898056467527462 0.317840630757371 50.3942583530946 0.1161651 1.22655325115893 0.371571473095602 10.9036707369807 0.07796844 51.2787393200473 0.06615504 0.15475554 13.2782435833703 0.17562588 10.2587075224604 0.30754218 0.35912736 0.0344251150721203 3.91950111023116 4.39979930717979 101.665835983328 4.41843972249361 0.970492713349108 0.40244316 2.01654738 0.53120922 9.66500466737986 1.64471440182105 1.87032474402005 97.2953468227154 0.31935558 6.62058670133806 3.56613758119105 3.66717770976711 0.17483832 0.0531603 1.77498098121178 0.08387514 14.9889940320145 49.3693087200473 18.6513430272759 0.242174399232163 0.58633842 30.8729647027237 0.983995378118909 0.00446778464168464 2.11629461755063 3.61462828368149 207.057624826533 0.716633359015403 1.01485104267064 394.994401481396 4.35532554341994 0.59539536 1.85169214371614 0.4882872 1.00374522 0.00394058503235799 1.01844755803831 7.42996145410876 13.0282471796838 10.9101078433555 3.70799617118594e-05 6.75348919347678 11.5108744454083 0.0035778587841891 155.890528263404 0.14018568 0.43867092 5.10123395973198 15.8207457040633 0.43394556 77.9746359051579 1.02028398 0.23193642 0.57531258 33.906333761284 0.23508666 30.4693967223448 0.36542784 0.05040384 0.11695266 0.1890144 0.204364091444004 0.000161823608932269 4.30333284638704 0.496167293340278 0.18389526 2.81789021000394 0.545132568712225 0.565909844882641 0.16302492 16.1571260027283 0.14727372 4.51031952202578 2.46874975800362 0.74542554 0.20240292 9.96412123072503 6.20463202214763 60.8679570789777 0.33038142 220.779707124932 0.40716852 0.774879745959458 0.0945072 0.958820866682989 0.20752206 0.08387514 0.20555316
"OV" 4.21727717653155 0.909621565688736 0.144798682359815 0.76198661303624 7.32254516881495 2.78235848747096 48.0535507480448 0.0716104061553156 1.80061949573148 2.10930528743544 0.0880637635514228 0.00145801761896209 8.07800897450792 2.05487433368014 0.62131050635256 0.0586994543735552 0.217198023539722 27.3996525227133 1.15668860011447 4.80932895933987 1.70984877734426 3.21415653078604 34.2444935543857 9.58520368382991 16.9354512409842 4.95616231650302 21.4276312625886 0.433922287372507 5.80937166398047 0.62937169367129 1.72041906952713 0.167176216179969 0.0723792746873659 15.8299828635839 0.614100377233925 2.06525782997131 0.793708793629531 3.34440816491964 10.912537439008 16.4186285962128 21.0554957178578 0.0474655764167709 2.95719118238468 1.44652193963929 32.4642056677927 8.5965790958993 0.000837721132332641 0.284890020086832 2.29454304 0.249385147724743 6.83724604681582 2.7512543854043 15.7290945275066 61.261475933939 53.9263104440824 7.87143709672535e-05 0.652417184817246 2.57185423914416 0.211907807243938 0.000369154866275639 8.22582386430379 0.108827910889464 23.3364095321129 2.375164564154 4.71428692082834 1.08077450521664 22.744500358033 1265.07825487017 8.05508282260054 0.0166960427859527 1.87186415328583 0.156719756945452 17.2221325033194 6.0941134004017 2.67590059735183 32.5611225153325 0.00117961870505123 3.89762764572386 2.36570855562128 0.128906468630596 4.71428692082834 1.28643813648702 2.32761834950307 0.0419270689594956 39.2774301415422 0.0286880603550149 18.5287113029905 8.23701516728212 3.44164936316624 1.0264563248819 5.97633423146411 6.6987385997053 24.0125491344875 0.415251825792834 0.00148502192798097 53.1774455881875 0.229322758885899 0.13642297015958 0.0476456521449593 3.31799594598013 0.0202607091543142 1.75890745815687 2.3475684713429 0.234581228686415 1.99981848861391 32.7273234585872 1.60738596904602 2.01258648 2.47441188 0.768264739669936 0.219860507977033 1.25963441042899 6.60706088804394 0.0995390734427635 11.2977543343466 0.308360921954689 9.11632806242109 5.93817208887843 31698.5511262786 38.8444637764406 74.187467966135 1.1667168 1.63057805261099 0.807242281590743 0.00121442881406156 0.842756818004448
"TGCT" 0.12065508 6.93460329928782 0.11888724 0.1060704 0.63222378 0.2033016 1.350125875847 0.485375364295253 2.07169629969247 1.13942153761342 0.156105589068931 3.42567514638647 3.81709531394565 0.18628614 0.08684514 4.36863407283217 0.17833086 0.41632632 0.75530964 0.04132326 0.0651891 0.19490436 1.55642270418855 0.04375404 0.04375404 0.04066032 0.03712464 9.6015942670093 0.13170408 0.09855708 0.16065246 0.17258538 3.1634815745994 0.610958040243911 8.33590032496528 0.08993886 0.08198358 0.408050693866882 2.82078021376872 0.22584156 1.13163858 0.29810202 0.1679448 0.16772382 0.15623286 0.18540222 0.17921478 0.21943314 34.4542721101242 0.10231374 8.29022414458255 0.0298323 0.16087344 19.292591777158 0.033147 0.09148572 0.09988296 0.3447288 8.485644745627 0.13789152 643.199195920297 3.26706406193687 3.27446617006861 2.55815862770192 1921.45451104057 0.2463927 3.72152909460966 0.01259586 0.0906018 0.33412176 0.15711678 0.2740152 0.56327802 0.424436212752475 0.350660178840988 8.97314160084955 26.053007987039 0.15336012 0.335757092530197 0.06496812 375.135640937643 0.274284486125613 0.992923499304875 0.07866888 0.24617172 0.0806577 13.1846823213283 0.24351996 0.15998952 0.57255918 0.13015722 1.42024836241934 0.12728448 0.13192506 5.31106501536395 0.20506944 0.02828544 57.0123840150795 7.53377124773886 0.35842956 0.56836056 1.75847725045602 0.28130754 0.10319766 0.12198096 0.27246834 1.98733562377539 0.09148572 0.11247882 0.08264652 1.84904838677812 5.67474867819109 0.808857351787983 0.11358372 0.16418814 0.702789775641685 0.13082016 0.18540222 9.6015942670093 2.60498887794454 0.23887938 0.0530352 0.5690235 0.11645646 19.292591777158 0.11535156
"THCA" 0.36455328 1.26205874904539 0.35921184 22.4028012813803 4.99764475141107 0.6142656 1.00085232 1.5256488 0.79320384 0.766893261966297 7.68376927249024 2.82321014071222 3.28325325071237 0.56285424 0.26239824 0.48673872 166.130324617532 5.97742895303849 3.23680739286924 0.12485616 0.1969656 0.58889376 4.60668351140168 26.389240242834 5.6964605407085 6.26265453489284 74.3473556153723 0.26239824 53.2219079318575 1.65590963053875 0.545545671334639 4.19225685254946 31.6649400684507 1.4088048 0.29511456 10.9913866478652 0.24770928 1.61177952 8.36895522134542 7.87171450115709 3.41918928 4.89292503687364 0.478125563605635 0.480054311489174 90.2746658231879 0.345312793349562 0.54148848 0.66300624 1.48828788444975 0.30913584 0.29644992 0.0901368 0.48607104 5.17378138150367 8.08497506893522 0.27641952 0.30179136 1.0415808 3.41233178527673e-05 0.816830173109428 17.1800361188992 0.0193419334663466 9.67294554426709 0.135747996317953 118.917595569971 0.0877129402155002 16.7289565078725 8477.41351653634 0.2737488 9.00041403986577e-05 0.581223237159329 0.0357647002744216 0.289489274233144 12.1995633711741 3.17950933008103 0.00575621509021878 0.4039464 5.09578179516013 0.292115535162537 0.19629792 27.8240425324928 0.799883953242783 1.15775712 2.44478245174237 0.0882510499284405 12.657110984551 25.7721520045197 53.3314726128801 4.7581155704988 16.0543315379212 0.936087731104046 0.97548048 33.9880131338967 0.39860496 0.42130608 3.07531161043225 9.78642757390846 16.3696606952227 1.44074360904226 0.776499673539538 0.0465473928775782 1.4648984633751 0.0264872451376927 1.51892317743101 7.22162791319046 1.68204412074706 47.1153188662234 0.27641952 1.28233136035419 2.25432050272803 0.0277881614040085 0.400608 2.38463199756077 0.34318752 0.511864786891363 1.33669536 0.925204837601829 0.345312793349562 28.5614087821439 2.48428232054268 0.72176208 0.1602432 74.0164662126244 0.35186736 0.14221584 7.8253370852129
"BLCA" 0.638466251945911 0.0461019513752397 0.37870852091054 8.16679360098305 4.16063688020983 0.507879270078111 27.7082369313221 634.284678363868 1.31861624562698 20.1342548173308 84.9540600193453 19.2575778235885 0.885951033709269 29.4590100715348 12.7246012034907 49.3508892681727 9.12432817046058 5.68935839303068 31.0048390599728 0.0874403937907727 11.5534498261762 13.9748391862232 39.6928354957895 1040.12594800614 22.9553409506161 470.139712306785 4.42982278902082 0.049621323314167 15.0583842211491 1.17021722029119 29.6948980720598 5.70767101359468 12.8431937195711 0.0945341825989012 0.352659805696755 107.265617120678 1511.95019323656 183.711097817907 44.4122580831326 1.92129937682725 12.3734663821638 0.447833275244514 131.044753053941 6.23925655022061 155.206150759943 8.17705855728449 51.0641745314054 1.32558359869031 47.175668203917 0.239413685999926 51.9195448834433 6.82528821522591 11.9240274739858 178.188359241256 189.255495501891 11.419992044618 0.00148820476880079 4.20005855272428 971.798011359455 13.601478967636 6.66650739957827 1.75564720764153 122.340847796041 376.605656223172 33.0123590505937 2.92554305072797 30.9702490259168 18434.6350484292 0.0546435281841414 0.0583449072783398 0.111126817793548 30.8959329487487 0.0573615233663838 14.4513634178758 47.0020344256099 24.0715443681259 66.9304209727238 13.3732092032589 0.0304152783233469 0.0786201821852639 17.5074723145567 1.33876303577461 19.0828722246551 31.7782484525771 24.3024475592003 7.36796383211505 145.514931391821 11.3810606496256 2.19638604485064 13.6301873315514 2.95536071402752 23.6477570819622 33.8003827226542 0.918953031930431 38.5048042383319 793.385794444893 0.0111097600368643 2.27514025797295 28.1669856022118 0.605673019287104 7.19440431017897 8.27913054490868 3.20346823235167 0.934364254282377 3.69609201460545 9.90623990840301 0.622383114808539 0.550293261154506 4.75090833116348 4.33965172446848 337.985282583582 3.40030122880786 0.716879897315081 4.6159787900043 6.6527401690679 0.656754860042383 4.59844000079707 1.89711019302855 6471.9250095945 4.04349569348326 19.7584493840112 2.08332 0.0818118272081212 2.56484586474761 2.50252300965022 0.47609943342887
"CESC" 10.5933842003135 25.8315316672353 18.9379601793846 2.27560952934838 0.0127975413154634 18.3600347881403 9.36844272992975 15.2801843059302 2.96895892448795 0.760104807406082 0.703751045853761 0.214283877084165 28.5655533946307 4.80523468767345 4.11867150241024 5.09498899365045 0.0454929915028423 0.777326738861893 0.124661716772921 10.8896803472877 0.486858815328155 2.15980127243949e-05 9.51745467883959 23.6593293218903 0.313564687501247 60.9939497117999 0.638393338840756 0.0385777656025591 2.12478394868167 1.36874710903882 16.5112115739437 4.10936111289523 9.74808672900998 0.476959788193884 11.9003647254666 24.3938305693089 16.5621078731435 76.8003324720576 7.9544917402412 2.3367045216328 5.53794842448906 8.43352894768348 6.53947204651148 0.00579027223029471 164.815214512728 4.87837570415819 3.70839817611752 2.64636465026055 0.988240787166936 7.43678024234115 5.21836680678891 0.00693632141712405 1.86036740495048 4.4730544667652 8.67262486840659 1.17607439089689 1.40527406847635 8.25326106443891 38.8316497814779 0.015045626443891 4.28413767237348 1.09216122357419 85.9796421365198 71.7703329115668 145.956446902038 3.83792342702393 5.54994247836417 2737.53876906138 0.520124181124361 1.06010671119992 0.274849882598063 0.0356117578195578 0.152357276148898 65.960960059765 4.4988886438854 31.4033397062415 69.0724236819314 3.85459380797731 37.5931393622448 1.9886343173503 10.6957438424486 44.5928786226438 0.402741571244004 0.0749224960821545 9.30956127613627 22.6853426798114 98.0898687225809 0.0347434970365478 81.5931597475274 0.101782732575662 12.1558127942084 0.109111430382424 517.519551528089 0.00116795145894133 31.8262936960631 74.2791700436944 1.45744455722849 7.80865288500748 28.9296542461077 1.48736441487933 0.348078706953616 1.70050415339171 6.18194152218052 0.209760047582415 39.8069240122026 8.79336320279732 2.22359183419966 0.239272683587553 1.84631030437568 2.35662719364383 27.2916841141605 69.9295868276141 6.41555135116476 68.5507341842481 0.172996452822642 15.1022288038703 24.6115268203667 0.0902338906111963 278.681671080256 0.128771490216588 7.9063812045191 1.6357536 3.16225464837664 5.40999658938131 1.45173132 8.32487234761734
"UVM" 0.063882 0.060021 0.062946 0.05616 8.28441689794973 7.39786668153103 0.175383 2.00783014092278 0.138996 0.190476 0.357552 0.309582 0.291447 0.098631 0.045981 9802.21449469299 0.094419 0.220428 6.40225655237981 0.021879 0.034515 0.103194 0.162981 0.023166 0.023166 0.021528 0.019656 0.045981 0.069732 0.052182 0.085059 0.091377 0.106704 0.24687 0.051714 0.047619 0.043407 1.82303806089832 0.115011 0.119574 0.268168628004012 4.49364363529173 9.33498387764283 0.088803 10.1718400000121 8.28530071991483 0.094887 0.116181 0.055224 0.054171 0.051948 0.015795 0.085176 0.024921 0.01755 0.048438 0.052884 0.18252 3.91431276293388 0.073008 0.114309 1.46572444641199 0.583011 0.188390471383828 0.022113 5.79593351749646 0.295659 0.006669 0.04797 0.176904 10.1042960675226 0.14508 9.71056496862855 0.279045 0.295308 0.332163 12.1980718545596 0.081198 0.298935 0.034398 0.022113 1.48568739577468 0.202878 0.041652 26.8197762298332 0.042705 0.124956 0.128934 0.084708 0.303147 54.1131136588017 0.170937 0.067392 0.069849 0.073827 0.108576 0.014976 0.034749 15.8624278062678 0.189774 1.62402219090534 154.013928180379 0.148941 0.054639 0.064584 5.07614141119915 0.142389 0.048438 0.059553 0.043758 0.148356 0.0702 0.221481 0.060138 0.086931 0.234234 0.069264 0.098163 0.045981 0.120978 0.126477 0.02808 0.301275 0.061659 0.024921 0.061074
"PAAD" 0.782672286359069 15.6426478838213 1.0645944 1.16113051573344 0.316531110560166 0.369796849878275 0.000384666972726104 19.8694482626042 0.776198896538731 0.463149254761702 4.05643093103716 14.6697404954084 0.00101719389816276 0.0660253484603223 0.0635635193079209 0.215421918178397 1.23284084038676 0.1421839542421 0.226041045065193 0.3700356 0.583746 0.318268472888903 0.207600580582952 0.3918024 0.3918024 2577.75468286511 0.3324384 0.7776684 0.571021054281966 1.41489261962343 1.69472382694927 26.9575222376861 14.956510240913 0.330818254498633 0.0179707354932419 21.8469429690426 14.5284973612081 0.313212656490665 0.459256821045791 0.000246640657584883 1.68603080624262 15.0132850642914 8.12746635157937 4.15501659157866 15.1314644259809 1.6602132 3.57485428484366 0.545221347625495 1.2166781922713 0.00766773021169101 1.43135100079291 2.01052156954084 1.4405664 0.794051451117432 1.66586521258675 0.0398917552850554 4.95683139865512 0.382714620225674 5.57671010564986 0.474237750564186 2.20934544054064 0.0733054062498952 8.47159826104208 2.27919051118274 426.253866951715 3.53723154905859 4.9987173462609 420.542305854607 21.6257459200008 0.339636413629766 0.117695832191298 12.536642678091 0.758548219424336 3.88249851695138 0.202432621540597 0.340068329451439 0.0324744659305999 0.286006403965492 0.747607899222166 0.300667818666711 1.04783860681488 0.333994840878415 3.71179416684696 7.48032649941606 1.46264936715279 0.106801128460309 3.9428710846445 10.6511297166176 0.130657804817697 1.90724336949134 0.597477762906709 1.53847344421651 0.0171443241111336 0.0278373720067218 11.2706823042794 0.737415879517367 2.2013862585001 0.5877036 0.00265062893336029 0.0136894551122789 1.87540949718198 2.2689438098162 0.870708008961671 0.00623403659103412 1180.41373673893 0.84971991491323 0.0691914878817188 1.70189742114022 1.0072092 0.0912925419465586 0.0960356216026154 6.66346085034701 0.0172410942462795 1.0171032 0.150405576161525 0.97126145991611 66.535770864867 0.0695423150799186 10467.2751513889 17.3254157965501 11.0460969651366 0.474912 0.861705548346453 1.0428276 0.4214844 0.00105004039849222
"PRAD" 0.899502041279975 9.42454613831475 0.941799412302726 1.30573922995597 13.560999207104 0.904356139513532 0.00881320888088703 1.64347621625432 0.248321452687247 1.1866187111228 45.3361712549748 5.21957777459435e-05 0.110490269801472 7.2414510535088 0.0872548799865563 0.10559330830551 13.0611615138164 0.0914825323314489 0.980271594327691 0.35450712 0.5592492 3.24109309269327 89.331181215311 7.03178334049933 56.9780033581208 1.21562925084085 0.31848768 0.74503368 0.0149282143535514 1.57638727026652 0.280517006078221 61.2048455676322 2.98319507780205 7.18230375718567e-10 0.83792592 0.77157432 0.70332696 2.56126423488892 5.27891691201212 8.51843104231879 0.171894189634976 2.33300906866413 8.79251877087884 0.133865939597782 0.0864026475738566 1.24898886688015 1.39126701271572 0.663392383275377 2173.97358363377 1.43491123502995 0.84171744 11.885347795399 4.97336452383993 0.40379688 25.933939895683 13.1710448948683 0.85688352 2.9573856 71.2038861906199 6.70841402447991 0.711355456901177 1.5814442460633 63.819004133681 66.50725281075 7.52217020814215 0.371562879239865 2.15012157938341 2337.19911951732 22.9414647460193 3.42574463415992 0.315496789506141 13.5761840306951 2.07652433967119 0.0506636125232352 3.71315793063869 2.12527212445892 0.018823943131763 1.31565744 0.276052528927514 0.55735344 0.35829864 0.69819212325709 2.23865818452699 0.67489056 0.37348919327868 0.6919524 49.147314142209 16.7239257251378 0.286855828921086 7.54589514145917 0.0121763778518109 0.213902297973215 231.754209896932 0.0153414697398938 2.71989553361719 2.85397099715029 0.24265728 0.339111196749888 0.9099648 2.78253402543144 2.00169084055282 2.58504902302754 0.827672418409047 1.40346066171063 23.4481724500902 0.765284676589389 2.30713992 1.88139470371707 1.11026939673648 902.14543605291 0.819827569270281 0.0166108859911944 0.0965640045390648 1.07942399871375 22.1961050610782 0.166658365330894 1.12228992 3.65000259889805 3389.86237484503 4.71391341240611 0.441024593628538 0.4549824 0.919311572093637 8.74069671026105e-07 16.6922306093542 4.08429243715029
"SKCM" 0.0737011470805686 1.44226649164045 3.60302308768866 0.0305895218041469 2.88375509751007 6.73105440871592 2.09032491742767 1.59680165915886 1.61933591969158 6.36687234373954 9.76923564346594 0.990658754610159 6.23201494368879 1.26643223975458 2.0175951032494 0.00620028099404869 27.1440609578295 6.28857616476725 12.0150448482918 1.34476619171509 0.563673823346168 1.17560613646962 0.292218919003906 8.41647573108252 0.0183273322071326 377.385179682707 1.14697790942446e-05 5.7695167253199 4.70767931955788 0.0340812805113206 3.06719498655853 4.79656256161524 0.509222505466344 20.2225852780586 0.0232278578152471 1.14344087971254 4.33325526736687 5.26373811736901 114.108187878116 61.6781884047249 0.228835259539858 281.078848215347 0.0484334095232324 0.212753593560205 0.0385476652987345 61.6293086232401 1.69915717936536 56.1267746167268 0.923648205109219 7.35175083937839 10.3404588957029 50.9882722489349 47.5878242334504 0.000780170784095019 3.30863848374229 0.00258639204842745 7.11600781692638 13.1479732085597 24.4095659346249 2.29316868770372 0.447186609040118 5.28426612474987 2.28249375687895 0.0653666713898351 12.5466195582328 107.98750875709 0.800734867915599 2285.41216782279 0.0570119777734625 18.7215764006799 0.260965318252682 265.892507000003 0.515341894899365 14.1379741925017 3.26401308717588 23.1437649634234 3.78780817117578 4.3756156560397 10.901522412929 2.30316645725966 53.5319230217576 5.10213036855783 2.53212802553976 1.41628631308149 58.9870704808225 2.51998875661065 5.10647668165297 33.9171360951779 0.452676208994746 0.341510838123856 0.0714163860664009 13.0315987528857 67.0969964009539 0.556352410661074 3.26551498619897 1.1073062307587 5.1478367243855 11.322839211334 0.174064590141769 48.9597624789541 13.8844422856084 0.514944022871225 0.0523220817629943 0.32513786647324 5.02601817350908 12.7195719526586 15.1396183163612 5.20899514261996 0.793564116556227 1.08822537087163 7.60470841885892 3.69735712093557 6.41926321697913 0.847283653554708 0.101590228799 0.911520669398553 0.609517326629496 275.018621154046 368.346759869808 418.53684358928 17.6660923711297 5.7046176 20.2504991767503 2.43813117366479 0.173470273129097 22.188890563763
